file,date,time,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq
csd_1752120983,7/10/2025,4:16:26,5.52E-06,52.976,2.064549257,2.26E-05,56.484,2.30600624,0.00020874,60.848,2.711358733,2.63E-05,68.416,3.171657104,0.000519971,74.063,4.058770755,0.000229504,85.842,5.484523565,0.000111397,104.524,8
csd_1752121386,7/10/2025,4:23:09,5.43E-06,52.978,2.064684015,2.08E-05,56.486,2.306203848,0.000151077,60.925,2.716042001,2.05E-05,68.485,3.175853798,0.000361084,74.25,4.080973041,0.000141614,85.524,5.438685418,7.50E-05,104.264,8
csd_1752121683,7/10/2025,4:28:06,6.82E-06,52.893,2.058956784,3.05E-05,56.244,2.284744424,0.000197266,60.851,2.711541198,1.56E-05,68.486,3.17591462,0.000397282,74.067,4.05924567,0.000139088,85.579,5.4466134,9.24E-05,104.311,8
csd_1752121958,7/10/2025,4:32:41,4.56E-06,52.718,2.047165428,1.26E-05,56.486,2.306203848,0.000104929,60.774,2.70685793,1.33E-05,68.485,3.175853798,0.00033547,74.127,4.066369398,0.000167982,85.47,5.430901582,8.58E-05,104.483,8
csd_1752122212,7/10/2025,4:36:54,4.48E-06,52.018,2,1.20E-05,56.403,2.29800312,0.000100727,60.773,2.706797108,1.18E-05,68.416,3.171657104,0.000340869,74.001,4.05140957,0.000169889,85.575,5.446036819,8.50E-05,104.568,8
csd_1752122484,7/10/2025,4:41:26,4.48E-06,52.802,2.052825279,1.18E-05,56.402,2.297904316,8.63E-05,60.621,2.697552215,1.41E-05,68.147,3.155296075,0.000346284,74.123,4.065894483,0.000169625,85.786,5.476451439,9.47E-05,104.522,8
csd_1752122857,7/10/2025,4:47:40,1.25E-05,52.802,2.052825279,6.32E-05,56.483,2.305907436,0.000288835,60.846,2.71123709,5.27E-06,68.414,3.17153546,0.000429888,74.369,4.095101768,0.000153841,85.946,5.499514657,9.14E-05,104.259,8
csd_1752123056,7/10/2025,4:50:59,1.05E-05,52.975,2.064481877,4.80E-05,56.402,2.297904316,0.000248782,60.922,2.715859536,5.56E-06,68.548,3.179685563,0.000403443,74.369,4.095101768,0.000124956,85.519,5.437964693,8.83E-05,104.347,8
csd_1752123346,7/10/2025,4:55:49,6.90E-06,52.455,2.029444703,3.02E-05,56.158,2.278949814,0.000189286,60.621,2.697552215,1.44E-05,68.281,3.163446179,0.000377172,73.999,4.051172112,0.00013427,85.466,5.430325001,8.25E-05,104.303,8
csd_1752123565,7/10/2025,4:59:28,5.80E-06,52.629,2.04116868,2.18E-05,56.564,2.313910556,0.000144278,60.846,2.71123709,1.11E-05,68.481,3.175610512,0.000345559,74.123,4.065894483,0.000155665,85.412,5.422541165,8.33E-05,104.697,8
csd_1752123866,7/10/2025,5:04:29,8.43E-06,52.888,2.058619888,4.06E-05,56.402,2.297904316,0.000221042,60.846,2.71123709,7.31E-06,68.481,3.175610512,0.000394926,74.185,4.073255669,0.00013431,85.359,5.414901474,5.47E-05,103.776,8
csd_1752124307,7/10/2025,5:11:50,1.30E-05,52.89,2.058754647,7.21E-05,56.241,2.284542286,0.000346526,60.923,2.715920358,7.43E-06,68.483,3.175732155,0.000417793,74.371,4.095339225,0.00013343,85.842,5.484523565,7.95E-05,104.086,8
csd_1752124558,7/10/2025,5:16:01,1.29E-05,52.717,2.047098048,6.45E-05,56.484,2.30600624,0.000320111,60.848,2.711358733,2.78E-05,69.279,3.267776355,0.000413353,74.432,4.102581682,0.000108723,85.254,5.399766237,8.03E-05,104.174,8
csd_1752124801,7/10/2025,5:20:04,8.09E-06,52.717,2.047098048,3.46E-05,56.484,2.30600624,0.000202322,60.848,2.711358733,3.79E-06,68.55,3.179807207,0.000397087,74.125,4.066131941,0.000138253,85.361,5.415189764,7.91E-05,104.743,8
csd_1752125159,7/10/2025,5:26:02,8.82E-06,52.893,2.058956784,4.20E-05,56.487,2.306302652,0.000221561,60.851,2.711541198,8.57E-06,68.486,3.17591462,0.000382543,74.375,4.09581414,0.000140587,85.793,5.477460455,7.73E-05,104.792,8
csd_1752125433,7/10/2025,5:30:36,7.90E-06,52.806,2.053094796,3.37E-05,56.244,2.284744424,0.000206979,61.001,2.720664448,1.84E-05,69.481,3.302262057,0.000429631,74.252,4.081210498,0.000145018,85.043,5.369351617,4.69E-05,103.96,8
csd_1752126552,7/10/2025,5:49:15,9.13E-06,52.717,2.047098048,4.45E-05,56.484,2.30600624,0.000273505,60.773,2.706797108,2.25E-05,69.279,3.267776355,0.00046867,74.31,4.088096768,0.000142198,85.521,5.438252983,7.59E-05,104.086,8
csd_1752126811,7/10/2025,5:53:34,7.96E-06,52.888,2.058619888,3.38E-05,56.483,2.305907436,0.000244253,60.846,2.71123709,1.99E-05,69.278,3.267605634,0.000489658,74.308,4.087859311,0.00014796,85.359,5.414901474,9.44E-05,104.434,8
csd_1752127047,7/10/2025,5:57:30,3.90E-06,52.543,2.035374071,1.32E-05,56.403,2.29800312,0.000120668,60.622,2.697613036,1.29E-05,69.477,3.301579172,0.000329525,73.94,4.044167113,0.000197809,85.414,5.422829455,8.99E-05,104.262,8
csd_1752127269,7/10/2025,6:01:11,5.82E-06,52.63,2.041236059,1.24E-05,56.078,2.27355948,0.000156709,60.622,2.697613036,1.46E-05,69.477,3.301579172,0.000390383,73.878,4.036805928,0.000192453,85.361,5.415189764,0.000100616,104.83,8
csd_1752127544,7/10/2025,6:05:47,4.96E-06,52.805,2.053027416,1.45E-05,56.324,2.290197608,0.000109058,60.925,2.716042001,1.16E-05,69.347,3.279385403,0.000361345,73.941,4.044285842,0.00024515,84.987,5.36127949,2.63E-05,103.295,8
