file,date,time,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq
csd_1760477610,2025-10-14,21:33:34,2.66827e-05,52.018,1.9999999999999996,1.06425e-05,56.484,2.30600624024961,0.000173441,60.168,2.67,1.27362e-05,69.081,3.23397353819889,9.80428e-05,73.692,4.014722371005177,0.0001149,84.716,5.3235886448848415,0.000138719,103.248,7.993513469740323
csd_1760478125,2025-10-14,21:42:09,4.2941e-05,52.457,2.0295794609665427,0.000141928,55.835,2.2571863382899626,0.000220786,60.548,2.6931122331879735,1.28025e-05,69.017,3.22304737516005,0.000115432,73.694,4.014959828602036,0.000124787,84.718,5.323826102481701,0.000129423,103.207,7.987603519948171
csd_1760478564,2025-10-14,21:49:28,1.64089e-05,52.194,2.0118587360594797,1.00884e-05,56.484,2.30600624024961,0.000176843,60.32,2.6792448932751896,1.43055e-05,69.081,3.23397353819889,0.000101825,73.692,4.014722371005177,0.000112821,84.554,5.3043545795393685,0.000147692,103.248,7.993513469740323
csd_1760478797,2025-10-14,21:53:21,2.50542e-05,52.457,2.0295794609665427,9.64821e-05,55.998,2.2681691449814125,0.00020529,60.548,2.6931122331879735,1.6282e-05,68.884,3.2003414425949632,0.00011498,73.632,4.007598643099447,0.00012249,84.772,5.3302882902337645,0.00013569,103.162,7.981116989688496
csd_1760479100,2025-10-14,21:58:24,3.07011e-05,52.369,2.023650092936803,0.000106333,55.997,2.2681017657992566,0.000206593,60.471,2.6884289648840944,1.7554e-05,69.081,3.23397353819889,0.000118243,73.443,3.9786598378147673,0.000127081,84.608,5.310765934654527,0.000130952,103.204,7.9871710845975255
csd_1760480639,2025-10-14,22:24:03,7.14719e-06,51.933,1.9944672264531662,9.07272e-06,56.406,2.298299531981279,0.000138397,60.095,2.6627873114924596,1.31217e-05,69.085,3.234656423388816,0.000107924,73.633,4.007717371897875,9.16977e-05,84.828,5.338360416779141,0.000122858,103.165,7.981549425039141
csd_1760481012,2025-10-14,22:30:16,2.44951e-05,52.102,2.005659851301115,7.31309e-05,55.747,2.251256970260223,0.000169869,60.315,2.6789407849437685,1.81787e-05,69.01,3.2218523260776784,0.000127261,73.438,3.9778062313273588,0.000113434,84.601,5.309934833065524,9.94676e-05,103.196,7.986017923662473
csd_1760481491,2025-10-14,22:38:15,2.60043e-05,52.109,2.0061315055762083,1.5171e-05,56.325,2.2902964118564744,0.00027713,60.474,2.688611429882947,2.16404e-05,69.018,3.2232180964575328,0.000178395,73.509,3.9899274434485705,0.000159966,84.45,5.292006784502768,6.88852e-05,103.342,8.0
csd_1760481909,2025-10-14,22:45:13,2.69379e-05,51.93,1.99427195209269,1.3489e-05,56.646,2.32201248049922,0.00026725,60.244,2.6746224466375947,2.6094e-05,69.081,3.23397353819889,0.000202508,73.381,3.9680751173708924,0.000156495,84.662,5.317177289769686,7.31394e-05,103.337,8.0
csd_1760482292,2025-10-14,22:51:36,1.46976e-05,52.109,2.0061315055762083,7.29942e-05,56.162,2.2792193308550184,0.000174132,60.323,2.6794273582740415,2.77452e-05,68.753,3.1921540050493458,0.000236379,73.696,4.015197286198893,0.00014951,84.828,5.338360416779141,6.49303e-05,103.298,8.0
csd_1760482671,2025-10-14,22:57:54,1.29517e-05,52.106,2.0059293680297396,7.29526e-05,55.997,2.2681017657992566,0.000243843,60.471,2.6884289648840944,2.9694e-05,68.749,3.191910718384209,0.000214426,73.692,4.014722371005177,0.000135301,84.824,5.337783836311613,7.08585e-05,103.293,8.0
csd_1760483679,2025-10-14,23:14:43,2.4503e-05,52.017,1.999934908546508,1.12826e-05,56.564,2.3139105564222566,0.000208168,60.166,2.6698023920956837,1.95136e-05,69.079,3.233632095603925,0.000145574,73.628,4.007123727905731,0.000155224,84.714,5.323351187287985,1.99284e-05,104.083,8.0
csd_1760483997,2025-10-14,23:20:01,2.36482e-05,52.283,2.0178554832713753,1.26737e-05,56.405,2.298200728029121,0.000242797,60.094,2.6626885075403015,2.06226e-05,69.083,3.234314980793853,0.000169448,73.632,4.007598643099447,0.000157265,84.556,5.304592037136226,8.13826e-05,103.295,8.0
csd_1760484337,2025-10-14,23:25:41,3.10211e-05,52.017,1.999934908546508,0.000109805,56.158,2.278949814126394,0.000331259,60.47,2.68836814321781,2.40037e-05,68.947,3.2110968843363206,0.000208195,73.566,3.999658557405037,0.000126073,84.768,5.329762542403143,6.31168e-05,103.467,8.0
csd_1760484701,2025-10-14,23:31:45,1.562e-05,52.281,2.017720724907063,8.32708e-05,55.669,2.2460013940520445,0.000194129,60.471,2.6884289648840944,2.22348e-05,69.015,3.222705932565087,0.000174361,73.505,3.989244558258642,0.000112544,84.824,5.337783836311613,4.31297e-05,103.558,8.0
csd_1760485657,2025-10-14,23:47:41,1.89001e-05,52.281,2.017720724907063,6.71406e-05,55.997,2.2681017657992566,0.000209698,60.092,2.6624908996359853,2.03246e-05,69.015,3.222705932565087,0.0001446,73.692,4.014722371005177,0.00015343,84.608,5.310765934654527,7.7367e-06,104.13,8.0
csd_1760486286,2025-10-14,23:58:10,1.50653e-05,52.194,2.0118587360594797,7.58038e-06,56.727,2.3300156006240242,0.000164526,60.547,2.693051411521689,1.76878e-05,69.015,3.222705932565087,0.000145704,73.568,4.0,0.000160439,84.824,5.337783836311613,9.40178e-05,103.381,8.0
