file,livetime,start_time,gain,gain_formula,fast_count,slow_count,raw_data_length,peak_energy_keV,fit_range_min_keV,fit_range_max_keV,fit_points,fit_r_squared,fit_mean_squared_error,fit_residual_std_error,fit_slope,fit_slope_error,alpha,alpha_error,fit_intercept_beta,fit_intercept_beta_error,spectral_temperature,spectral_temperature_error,spectral_temperature_error_type,plot_file,fit_status
Run22.mca,120.0,07/09/2025 22:47:08,9.998424,9.84 x 1.0161,1647,4069,1024,75.17595606225267,109.77065528874374,247.1011279757235,251,0.2752758124544369,0.21631525298576718,0.46696115994512805,-0.007304595510129141,0.0007511018815983157,0.007304595510129141,0.0007511018815983157,-0.494421623114849,0.13559370408621949,136.90011974151332,14.076883160237779,1-sigma propagated from slope standard error,Run22_analysis.png,ok
Run23.mca,120.0,07/09/2025 22:51:22,9.998424,9.84 x 1.0161,1235,3246,1024,75.17595606225267,119.72973536909724,247.6252900852158,217,0.14970597818777087,0.2701831149997286,0.5222034529779094,-0.006199189175219918,0.0010075825808125484,0.006199189175219918,0.0010075825808125484,-0.9236621719216099,0.18284927092735076,161.31141859604963,26.21868293893048,1-sigma propagated from slope standard error,Run23_analysis.png,ok
Run24.mca,120.0,07/09/2025 22:55:17,9.998424,9.84 x 1.0161,333,902,1024,75.70011817174495,139.64789552980423,164.2835146759418,40,0.1616020276227078,0.16987346543173043,0.42286425024901736,-0.024435159281605418,0.009028697091771195,0.024435159281605418,0.009028697091771195,0.7300157689282022,1.3713169883959135,40.924636032669184,15.121495140328737,1-sigma propagated from slope standard error,Run24_analysis.png,ok
Run25.mca,120.0,07/09/2025 22:59:05,9.998424,9.84 x 1.0161,682,1696,1024,141.74454396777338,203.59567288786351,235.04539945740086,32,0.12391509791056121,0.17553221245490805,0.43270585846727555,-0.01635552819090081,0.007939898166662815,0.01635552819090081,0.007939898166662815,1.100573372468115,1.728379865380311,61.141406644166786,29.681495874360273,1-sigma propagated from slope standard error,Run25_analysis.png,ok
Run26.mca,120.0,07/09/2025 23:03:38,9.998424,9.84 x 1.0161,351,899,1024,144.88951662472712,152.22778615761916,182.10502639867966,42,0.19574850884373085,0.19281764639533266,0.4499539184350985,-0.024290184971245868,0.007784801308122534,0.024290184971245868,0.007784801308122534,1.2032101050423782,1.2957377970078119,41.168891928314906,13.194285844957184,1-sigma propagated from slope standard error,Run26_analysis.png,ok
Run27.mca,120.0,07/09/2025 23:07:13,9.998424,9.84 x 1.0161,579,1610,1024,76.22428028123724,162.71102834746495,197.82988968344833,58,0.13805027804865644,0.24427460450364274,0.5029897588635677,-0.019483211289335476,0.006505622379468986,0.019483211289335476,0.006505622379468986,0.9285148505822052,1.1702272956927509,51.32624109801498,17.138301165169775,1-sigma propagated from slope standard error,Run27_analysis.png,ok
Run28.mca,120.0,07/09/2025 23:11:20,9.998424,9.84 x 1.0161,933,2550,1024,76.22428028123724,118.15724904062037,240.81118266181602,197,0.180765493295152,0.2367436224130557,0.4890519012641835,-0.0068670812767089575,0.0010468904425437538,0.0068670812767089575,0.0010468904425437538,-1.0510419878653086,0.18334753773643117,145.6222752731491,22.200198608687096,1-sigma propagated from slope standard error,Run28_analysis.png,ok
Run29.mca,120.0,07/09/2025 23:15:50,9.998424,9.84 x 1.0161,1271,3415,1024,75.17595606225267,118.68141115011267,247.6252900852158,210,0.2290186205556427,0.26444682295366156,0.516710345229005,-0.007915571175627202,0.0010070177792696887,0.007915571175627202,0.0010070177792696887,-0.5787552874967825,0.18095360907591035,126.33327119577869,16.072099837743917,1-sigma propagated from slope standard error,Run29_analysis.png,ok
Run30.mca,120.0,07/09/2025 23:20:32,9.998424,9.84 x 1.0161,1444,3924,1024,76.22428028123724,126.01968068300471,246.5769658662312,211,0.45083420894994486,0.15774516556400528,0.3990672733756181,-0.01073535859522697,0.0008195712581239533,0.01073535859522697,0.0008195712581239533,0.04564885083841725,0.1518336205523942,93.15012545967568,7.11137544593371,1-sigma propagated from slope standard error,Run30_analysis.png,ok
Run31.mca,120.0,07/09/2025 23:24:23,9.998424,9.84 x 1.0161,1180,3073,1024,75.17595606225267,117.1089248216358,239.23869633333916,203,0.23257532761532418,0.22667954731835332,0.4784715928893982,-0.007840696767075116,0.0010045988750595756,0.007840696767075116,0.0010045988750595756,-0.6783549919310071,0.17632847209485814,127.53968552887153,16.341178394474806,1-sigma propagated from slope standard error,Run31_analysis.png,ok
Run32.mca,120.0,07/09/2025 23:27:36,9.998424,9.84 x 1.0161,822,2160,1024,75.70011817174495,127.59216701148156,247.1011279757235,185,0.08754561634399682,0.22928834919548188,0.48145013531335384,-0.004596153203698097,0.0010968754856311791,0.004596153203698097,0.0010968754856311791,-1.5228794127344147,0.1995882094922373,217.57325216996531,51.92402342947699,1-sigma propagated from slope standard error,Run32_analysis.png,ok
Run33.mca,120.0,07/09/2025 23:30:43,9.998424,9.84 x 1.0161,479,1214,1024,134.93043654437363,209.36145609227867,240.81118266181602,32,0.08415375096384592,0.1341219625760742,0.3782372625057088,-0.012888534900696946,0.007762783442048047,0.012888534900696946,0.007762783442048047,0.288502345524354,1.7324384614786466,77.58833782930014,46.73156947922389,1-sigma propagated from slope standard error,Run33_analysis.png,ok
Run34.mca,120.0,07/09/2025 23:35:39,9.998424,9.84 x 1.0161,2470,6405,1024,75.70011817174495,124.44719435452784,249.72193852318495,236,0.4840598051552416,0.17996748695810713,0.4260348232331739,-0.011433660084656913,0.0007716627190639877,0.011433660084656913,0.0007716627190639877,0.6484579298642245,0.1463291866477502,87.46105731636386,5.902785005085429,1-sigma propagated from slope standard error,Run34_analysis.png,ok
Run35.mca,120.0,07/09/2025 23:39:17,9.998424,9.84 x 1.0161,896,2477,1024,75.17595606225267,149.08281350066542,188.3949717125871,72,0.2094054008110573,0.26419288364007687,0.521288069827115,-0.023125752031856097,0.005370686804776406,0.023125752031856097,0.005370686804776406,1.6992524576634558,0.9056710703912633,43.241837005883475,10.042413457598196,1-sigma propagated from slope standard error,Run35_analysis.png,ok
Run36.mca,120.0,07/09/2025 23:44:35,9.998424,9.84 x 1.0161,302,1123,1024,75.70011817174495,85.13503614260615,105.57735841280544,40,0.0769199305385363,0.27032111729055047,0.5334309182231275,-0.024805072980544417,0.013939556489566641,0.024805072980544417,0.013939556489566641,-0.6453904138383234,1.3318963020517314,40.31433411965121,22.655201951669806,1-sigma propagated from slope standard error,Run36_analysis.png,ok
