file,livetime,start_time,gain,gain_formula,fast_count,slow_count,raw_data_length,peak_energy_keV,fit_range_min_keV,fit_range_max_keV,fit_points,fit_r_squared,fit_mean_squared_error,fit_residual_std_error,fit_slope,fit_slope_error,alpha,alpha_error,fit_intercept_beta,fit_intercept_beta_error,spectral_temperature,spectral_temperature_error,spectral_temperature_error_type,plot_file,fit_status
Run128.mca,12.348,10/24/2025 03:43:13,9.993504,9.84 x 1.0156,593,61,1024,,12.27650292317796,132.3096259969122,37,0.000200809766404908,0.270287394550031,0.5345394171848494,0.00021826147129285105,0.002603196976187161,-0.00021826147129285105,0.002603196976187161,-2.080774980448592,0.13781099235081787,-4581.660675503538,54645.30751001628,1-sigma propagated from slope standard error,Run128_analysis.png,ok
Run129.mca,60.204,10/24/2025 04:01:24,9.993504,9.84 x 1.0156,584,293,1024,143.84119240574253,193.1124306980177,239.76285844283146,18,0.9985222008599454,2.633973745866706e-05,0.005443547064277156,0.008019081966222233,7.712470277876341e-05,-0.008019081966222233,7.712470277876341e-05,-3.9334899928591254,0.01682925948596058,-124.70255376016529,1.1993451912596373,1-sigma propagated from slope standard error,Run129_analysis.png,ok
Run130.mca,117.576,10/24/2025 04:11:13,9.993504,9.84 x 1.0156,175343,171895,1024,115.01227638366663,119.72973536909724,247.6252900852158,245,0.9402900190497856,0.010571224825758603,0.10323870781544443,-0.011006079213476759,0.00017791888598049665,0.011006079213476759,0.00017791888598049665,3.905741795035951,0.03333865134072358,90.85887722628026,1.4687801081555096,1-sigma propagated from slope standard error,Run130_analysis.png,ok
Run131.mca,117.828,10/24/2025 04:27:48,9.993504,9.84 x 1.0156,149177,146548,1024,111.34314161722061,113.43979005518977,249.72193852318495,261,0.958286688718978,0.01712845830780809,0.1313800760965188,-0.015883902474031514,0.00020591924404804964,0.015883902474031514,0.00020591924404804964,4.341419898504203,0.03826512118106966,62.95682069534822,0.8161735408820033,1-sigma propagated from slope standard error,Run131_analysis.png,ok
Run132.mca,118.68,10/24/2025 04:37:25,9.993504,9.84 x 1.0156,84187,83287,1024,94.04579200397507,96.66660255143651,219.84469828212445,236,0.9377372942264871,0.05378843227297015,0.2329123493147957,-0.02520507173073518,0.00042457401412585445,0.02520507173073518,0.00042457401412585445,4.701081727986565,0.0688805298464237,39.67455481511665,0.6683093456929033,1-sigma propagated from slope standard error,Run132_analysis.png,ok
Run133.mca,118.752,10/24/2025 04:51:44,9.993504,9.84 x 1.0156,12183,12057,1024,75.70011817174495,80.41757715717556,127.59216701148156,91,0.8790751998126203,0.03179363217053161,0.1803000161253826,-0.034916863778356316,0.0013727292903837317,0.034916863778356316,0.0013727292903837317,2.8213383923677293,0.14401617017877713,28.639456462864324,1.1259379134621181,1-sigma propagated from slope standard error,Run133_analysis.png,ok
Run134.mca,119.028,10/24/2025 05:28:34,9.993504,9.84 x 1.0156,9344,9269,1024,106.10152052229772,108.19816896026688,248.67361430420036,263,0.48567929178389313,0.1934183847627596,0.44147538773903633,-0.010624900974865762,0.0006767789612436121,0.010624900974865762,0.0006767789612436121,0.589504498413596,0.12295522948356633,94.1185242446586,5.995108775391343,1-sigma propagated from slope standard error,Run134_analysis.png,ok
Run135.mca,118.704,10/24/2025 05:32:53,9.993504,9.84 x 1.0156,4339,4292,1024,105.05319630331314,107.1498447412823,239.23869633333916,235,0.3519619697486166,0.1847822179260873,0.4317039858336732,-0.008532532990952257,0.000758494424070367,0.008532532990952257,0.000758494424070367,-0.531310061775628,0.13164974215541625,117.1984920609603,10.418289953517387,1-sigma propagated from slope standard error,Run135_analysis.png,ok
Run136.mca,119.052,10/24/2025 05:38:03,9.993504,9.84 x 1.0156,13624,13517,1024,108.72233106975916,110.81897950772833,246.5769658662312,260,0.5958818888253423,0.13067710404617242,0.3628913127270091,-0.011157850806919037,0.0005720641883960022,0.011157850806919037,0.0005720641883960022,1.1108556392242963,0.10467473805325511,89.62299436553634,4.594980379334987,1-sigma propagated from slope standard error,Run136_analysis.png,ok
Run137.mca,118.896,10/24/2025 06:00:41,9.993504,9.84 x 1.0156,25121,24891,1024,106.10152052229772,108.19816896026688,248.1494521947081,268,0.6846299832005434,0.07246883926325198,0.27021050637225996,-0.009781076109636059,0.000407031540010233,0.009781076109636059,0.000407031540010233,1.4798043259501308,0.07437695892630752,102.23823930935639,4.254561310797374,1-sigma propagated from slope standard error,Run137_analysis.png,ok
